filename,is_target,score,image_name,K,TP_obj,FP_obj,Cum_TP_obj,Cum_FP_obj,Precision_obj_at_K,Cum_TP_img,Cum_FP_img,Precision_img_at_K
50_Or_020_35.652627__-0.592862_03.2021_Small_1432.npy,False,0.22663924,50_Or_020_35.652627__-0.592862_03.2021,580,0,1,30,550,0.05172413793103448,20,5,0.8
50_Or_006_35.658681__-0.534745_01.2022_MediumSmall_26.npy,False,0.22565979,50_Or_006_35.658681__-0.534745_01.2022,581,0,1,30,551,0.05163511187607573,20,5,0.8
50_Or_040__35.635027__-0.595208_06.2022_Small_1453.npy,False,0.22560202,50_Or_040__35.635027__-0.595208_06.2022,582,0,1,30,552,0.05154639175257732,20,5,0.8
50_Or_015_35.653454__-0.602122_03.2021_Small_1763.npy,False,0.22318265,50_Or_015_35.653454__-0.602122_03.2021,583,0,1,30,553,0.051457975986277875,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_MediumStandard_484.npy,False,0.22266042,50_Or_035__35.649109__-0.611845_03.2021,584,0,1,30,554,0.05136986301369863,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_Small_2100.npy,False,0.22230807,50_Or_025_35.651734__-0.595641_06.2020,585,0,1,30,555,0.05128205128205128,20,5,0.8
50_Or_018_35.651252__-0.604357_04.2025_Small_746.npy,False,0.22204334,50_Or_018_35.651252__-0.604357_04.2025,586,0,1,30,556,0.051194539249146756,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_MediumSmall_228.npy,False,0.22191243,50_Or_035__35.649109__-0.611845_03.2021,587,0,1,30,557,0.05110732538330494,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1527.npy,False,0.22174892,50_Or_035__35.649109__-0.611845_03.2021,588,0,1,30,558,0.05102040816326531,20,5,0.8
50_Or_019_35.652627__-0.592862_06.2020_MediumSmall_386.npy,False,0.22142436,50_Or_019_35.652627__-0.592862_06.2020,589,0,1,30,559,0.050933786078098474,20,5,0.8
50_Or_018_35.651252__-0.604357_04.2025_Small_748.npy,False,0.22082166,50_Or_018_35.651252__-0.604357_04.2025,590,0,1,30,560,0.05084745762711865,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1477.npy,False,0.22015631,50_Or_035__35.649109__-0.611845_03.2021,591,0,1,30,561,0.050761421319796954,20,5,0.8
50_Or_015_35.653454__-0.602122_03.2021_MediumSmall_239.npy,False,0.21978688,50_Or_015_35.653454__-0.602122_03.2021,592,0,1,30,562,0.05067567567567568,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_Small_626.npy,False,0.21940082,50_Or_021_35.652627__-0.592862_06.2022,593,0,1,30,563,0.050590219224283306,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_Small_1417.npy,False,0.21940082,50_Or_020_35.652627__-0.592862_03.2021,594,0,1,30,564,0.050505050505050504,20,5,0.8
50_Or_077__35.819171__-0.468544_01.2022_MediumStandard_338.npy,False,0.21835679,50_Or_077__35.819171__-0.468544_01.2022,595,0,1,30,565,0.05042016806722689,20,5,0.8
50_Or_003_35.654030__-0.565647_03.2021_Small_2037.npy,False,0.21632576,50_Or_003_35.654030__-0.565647_03.2021,596,0,1,30,566,0.050335570469798654,20,5,0.8
50_Or_006_35.658681__-0.534745_01.2022_MediumSmall_21.npy,False,0.21547006,50_Or_006_35.658681__-0.534745_01.2022,597,0,1,30,567,0.05025125628140704,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1472.npy,False,0.21345828,50_Or_035__35.649109__-0.611845_03.2021,598,0,1,30,568,0.05016722408026756,20,5,0.8
50_Or_045__35.678830__-0.621677_03.2025_Small_568.npy,False,0.21337332,50_Or_045__35.678830__-0.621677_03.2025,599,0,1,30,569,0.05008347245409015,20,5,0.8
50_Or_096__34.700833__3.307971__03.2025_MediumSmall_188.npy,False,0.21273562,50_Or_096__34.700833__3.307971__03.2025,600,0,1,30,570,0.05,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1522.npy,False,0.21255402,50_Or_035__35.649109__-0.611845_03.2021,601,0,1,30,571,0.04991680532445923,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_Small_1420.npy,False,0.21109274,50_Or_020_35.652627__-0.592862_03.2021,602,0,1,30,572,0.04983388704318937,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_Small_623.npy,False,0.21109274,50_Or_021_35.652627__-0.592862_06.2022,603,0,1,30,573,0.04975124378109453,20,5,0.8
50_Or_096__34.700833__3.307971__03.2025_MediumSmall_195.npy,False,0.21044609,50_Or_096__34.700833__3.307971__03.2025,604,0,1,30,574,0.04966887417218543,20,5,0.8
50_Or_004_35.654030__-0.565647_01.2022_MediumSmall_243.npy,False,0.21027294,50_Or_004_35.654030__-0.565647_01.2022,605,0,1,30,575,0.049586776859504134,20,5,0.8
50_Or_003_35.654030__-0.565647_03.2021_Small_2031.npy,False,0.20638074,50_Or_003_35.654030__-0.565647_03.2021,606,0,1,30,576,0.04950495049504951,20,5,0.8
50_Or_079__35.819171__-0.468544_03.2025_MediumStandard_84.npy,False,0.2057989,50_Or_079__35.819171__-0.468544_03.2025,607,0,1,30,577,0.04942339373970346,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1516.npy,False,0.20566767,50_Or_035__35.649109__-0.611845_03.2021,608,0,1,30,578,0.049342105263157895,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Other_114.npy,False,0.20540278,50_Or_035__35.649109__-0.611845_03.2021,609,0,1,30,579,0.04926108374384237,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1520.npy,False,0.20464662,50_Or_035__35.649109__-0.611845_03.2021,610,0,1,30,580,0.04918032786885246,20,5,0.8
50_Or_004_35.654030__-0.565647_01.2022_Small_1771.npy,False,0.20415482,50_Or_004_35.654030__-0.565647_01.2022,611,0,1,30,581,0.049099836333878884,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1510.npy,False,0.20368297,50_Or_035__35.649109__-0.611845_03.2021,612,0,1,30,582,0.049019607843137254,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1470.npy,False,0.20317693,50_Or_035__35.649109__-0.611845_03.2021,613,0,1,30,583,0.048939641109298535,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_Small_1411.npy,False,0.20305768,50_Or_020_35.652627__-0.592862_03.2021,614,0,1,30,584,0.048859934853420196,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_Small_636.npy,False,0.20305768,50_Or_021_35.652627__-0.592862_06.2022,615,0,1,30,585,0.04878048780487805,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1529.npy,False,0.2029625,50_Or_035__35.649109__-0.611845_03.2021,616,0,1,30,586,0.048701298701298704,20,5,0.8
50_Or_047__35.675778__-0.670871_03.2025_Small_540.npy,False,0.20146585,50_Or_047__35.675778__-0.670871_03.2025,617,0,1,30,587,0.04862236628849271,20,5,0.8
50_Or_079__35.819171__-0.468544_03.2025_Small_194.npy,False,0.20121598,50_Or_079__35.819171__-0.468544_03.2025,618,0,1,30,588,0.04854368932038835,20,5,0.8
50_Or_004_35.654030__-0.565647_01.2022_Small_1783.npy,False,0.20081301,50_Or_004_35.654030__-0.565647_01.2022,619,0,1,30,589,0.048465266558966075,20,5,0.8
50_Or_098__35.913750__0.147933__11.2021_Small_1843.npy,False,0.20037133,50_Or_098__35.913750__0.147933__11.2021,620,0,1,30,590,0.04838709677419355,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1465.npy,False,0.20026077,50_Or_035__35.649109__-0.611845_03.2021,621,0,1,30,591,0.04830917874396135,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1524.npy,False,0.19984564,50_Or_035__35.649109__-0.611845_03.2021,622,0,1,30,592,0.04823151125401929,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1481.npy,False,0.19977379,50_Or_035__35.649109__-0.611845_03.2021,623,0,1,30,593,0.048154093097913325,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_Small_1422.npy,False,0.199198,50_Or_020_35.652627__-0.592862_03.2021,624,0,1,30,594,0.04807692307692308,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_Small_621.npy,False,0.199198,50_Or_021_35.652627__-0.592862_06.2022,625,0,1,30,595,0.048,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1501.npy,False,0.19902804,50_Or_035__35.649109__-0.611845_03.2021,626,0,1,30,596,0.04792332268370607,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_Small_1428.npy,False,0.19868171,50_Or_020_35.652627__-0.592862_03.2021,627,0,1,30,597,0.04784688995215311,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_Small_615.npy,False,0.19868171,50_Or_021_35.652627__-0.592862_06.2022,628,0,1,30,598,0.04777070063694268,20,5,0.8
50_Or_045__35.678830__-0.621677_03.2025_Small_567.npy,False,0.19862306,50_Or_045__35.678830__-0.621677_03.2025,629,0,1,30,599,0.04769475357710652,20,5,0.8
50_Or_003_35.654030__-0.565647_03.2021_Small_2052.npy,False,0.19841202,50_Or_003_35.654030__-0.565647_03.2021,630,0,1,30,600,0.047619047619047616,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_Small_2103.npy,False,0.19735849,50_Or_025_35.651734__-0.595641_06.2020,631,0,1,30,601,0.04754358161648178,20,5,0.8
50_Or_065__35.705245__-0.48790_03.2021_Small_1794.npy,False,0.19731133,50_Or_065__35.705245__-0.48790_03.2021,632,0,1,30,602,0.04746835443037975,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1459.npy,False,0.19708373,50_Or_035__35.649109__-0.611845_03.2021,633,0,1,30,603,0.04739336492890995,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1486.npy,False,0.19650465,50_Or_035__35.649109__-0.611845_03.2021,634,0,1,30,604,0.0473186119873817,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_MediumSmall_296.npy,False,0.19613476,50_Or_025_35.651734__-0.595641_06.2020,635,0,1,30,605,0.047244094488188976,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_Small_628.npy,False,0.19591092,50_Or_021_35.652627__-0.592862_06.2022,636,0,1,30,606,0.04716981132075472,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_Small_1415.npy,False,0.19591092,50_Or_020_35.652627__-0.592862_03.2021,637,0,1,30,607,0.04709576138147567,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1508.npy,False,0.19577329,50_Or_035__35.649109__-0.611845_03.2021,638,0,1,30,608,0.047021943573667714,20,5,0.8
50_Or_096__34.700833__3.307971__03.2025_MediumSmall_189.npy,False,0.19560677,50_Or_096__34.700833__3.307971__03.2025,639,0,1,30,609,0.046948356807511735,20,5,0.8
50_Or_019_35.652627__-0.592862_06.2020_Small_2164.npy,False,0.19533598,50_Or_019_35.652627__-0.592862_06.2020,640,0,1,30,610,0.046875,20,5,0.8
50_Or_004_35.654030__-0.565647_01.2022_Small_1777.npy,False,0.1952362,50_Or_004_35.654030__-0.565647_01.2022,641,0,1,30,611,0.046801872074883,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1484.npy,False,0.19481772,50_Or_035__35.649109__-0.611845_03.2021,642,0,1,30,612,0.04672897196261682,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1513.npy,False,0.19477859,50_Or_035__35.649109__-0.611845_03.2021,643,0,1,30,613,0.04665629860031104,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_Small_2095.npy,False,0.19406913,50_Or_025_35.651734__-0.595641_06.2020,644,0,1,30,614,0.046583850931677016,20,5,0.8
50_Or_003_35.654030__-0.565647_03.2021_Small_2046.npy,False,0.19371578,50_Or_003_35.654030__-0.565647_03.2021,645,0,1,30,615,0.046511627906976744,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1528.npy,False,0.19334117,50_Or_035__35.649109__-0.611845_03.2021,646,0,1,30,616,0.04643962848297214,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_Small_1426.npy,False,0.19332534,50_Or_020_35.652627__-0.592862_03.2021,647,0,1,30,617,0.04636785162287481,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_Small_617.npy,False,0.19332534,50_Or_021_35.652627__-0.592862_06.2022,648,0,1,30,618,0.046296296296296294,20,5,0.8
50_Or_019_35.652627__-0.592862_06.2020_MediumSmall_384.npy,False,0.19326055,50_Or_019_35.652627__-0.592862_06.2020,649,0,1,30,619,0.046224961479198766,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_Small_2107.npy,False,0.19298945,50_Or_025_35.651734__-0.595641_06.2020,650,0,1,30,620,0.046153846153846156,20,5,0.8
50_Or_003_35.654030__-0.565647_03.2021_Small_2034.npy,False,0.19279169,50_Or_003_35.654030__-0.565647_03.2021,651,0,1,30,621,0.04608294930875576,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_Small_619.npy,False,0.19272773,50_Or_021_35.652627__-0.592862_06.2022,652,0,1,30,622,0.046012269938650305,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_Small_1424.npy,False,0.1927129,50_Or_020_35.652627__-0.592862_03.2021,653,0,1,30,623,0.045941807044410414,20,5,0.8
50_Or_004_35.654030__-0.565647_01.2022_Small_1785.npy,False,0.19181344,50_Or_004_35.654030__-0.565647_01.2022,654,0,1,30,624,0.045871559633027525,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1467.npy,False,0.19132,50_Or_035__35.649109__-0.611845_03.2021,655,0,1,30,625,0.04580152671755725,20,5,0.8
50_Or_005_35.658681__-0.534745_03.2021_Small_936.npy,False,0.191026,50_Or_005_35.658681__-0.534745_03.2021,656,0,1,30,626,0.04573170731707317,20,5,0.8
50_Or_004_35.654030__-0.565647_01.2022_Small_1784.npy,False,0.1902437,50_Or_004_35.654030__-0.565647_01.2022,657,0,1,30,627,0.045662100456621,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1500.npy,False,0.19003536,50_Or_035__35.649109__-0.611845_03.2021,658,0,1,30,628,0.04559270516717325,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_Small_2104.npy,False,0.1900107,50_Or_025_35.651734__-0.595641_06.2020,659,0,1,30,629,0.04552352048558422,20,5,0.8
50_Or_096__34.700833__3.307971__03.2025_Small_1008.npy,False,0.18999806,50_Or_096__34.700833__3.307971__03.2025,660,0,1,30,630,0.045454545454545456,20,5,0.8
50_Or_045__35.678830__-0.621677_03.2025_Small_572.npy,False,0.18989174,50_Or_045__35.678830__-0.621677_03.2025,661,0,1,30,631,0.0453857791225416,20,5,0.8
50_Or_005_35.658681__-0.534745_03.2021_Small_938.npy,False,0.18967874,50_Or_005_35.658681__-0.534745_03.2021,662,0,1,30,632,0.045317220543806644,20,5,0.8
50_Or_019_35.652627__-0.592862_06.2020_Small_2165.npy,False,0.18957844,50_Or_019_35.652627__-0.592862_06.2020,663,0,1,30,633,0.04524886877828054,20,5,0.8
50_Or_015_35.653454__-0.602122_03.2021_MediumSmall_236.npy,False,0.1895521,50_Or_015_35.653454__-0.602122_03.2021,664,0,1,30,634,0.045180722891566265,20,5,0.8
50_Or_045__35.678830__-0.621677_03.2025_Small_566.npy,False,0.18901078,50_Or_045__35.678830__-0.621677_03.2025,665,0,1,30,635,0.045112781954887216,20,5,0.8
50_Or_040__35.635027__-0.595208_06.2022_Small_1455.npy,False,0.18883133,50_Or_040__35.635027__-0.595208_06.2022,666,0,1,30,636,0.04504504504504504,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1499.npy,False,0.18879679,50_Or_035__35.649109__-0.611845_03.2021,667,0,1,30,637,0.044977511244377814,20,5,0.8
50_Or_098__35.913750__0.147933__11.2021_Small_1838.npy,False,0.18873452,50_Or_098__35.913750__0.147933__11.2021,668,0,1,30,638,0.04491017964071856,20,5,0.8
50_Or_098__35.913750__0.147933__11.2021_Small_1845.npy,False,0.18818219,50_Or_098__35.913750__0.147933__11.2021,669,0,1,30,639,0.04484304932735426,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_MediumSmall_299.npy,False,0.18788972,50_Or_025_35.651734__-0.595641_06.2020,670,0,1,30,640,0.04477611940298507,20,5,0.8
50_Or_005_35.658681__-0.534745_03.2021_Small_941.npy,False,0.18776299,50_Or_005_35.658681__-0.534745_03.2021,671,0,1,30,641,0.044709388971684055,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1461.npy,False,0.18704532,50_Or_035__35.649109__-0.611845_03.2021,672,0,1,30,642,0.044642857142857144,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_Small_2098.npy,False,0.186867,50_Or_025_35.651734__-0.595641_06.2020,673,0,1,30,643,0.04457652303120357,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1488.npy,False,0.18678617,50_Or_035__35.649109__-0.611845_03.2021,674,0,1,30,644,0.04451038575667656,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1496.npy,False,0.18663901,50_Or_035__35.649109__-0.611845_03.2021,675,0,1,30,645,0.044444444444444446,20,5,0.8
50_Or_078__35.819171__-0.468544_06.2022_Small_1002.npy,False,0.1863692,50_Or_078__35.819171__-0.468544_06.2022,676,0,1,30,646,0.04437869822485207,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_MediumSmall_300.npy,False,0.18627149,50_Or_025_35.651734__-0.595641_06.2020,677,0,1,30,647,0.04431314623338257,20,5,0.8
50_Or_003_35.654030__-0.565647_03.2021_MediumSmall_292.npy,False,0.18604347,50_Or_003_35.654030__-0.565647_03.2021,678,0,1,30,648,0.04424778761061947,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1462.npy,False,0.1860256,50_Or_035__35.649109__-0.611845_03.2021,679,0,1,30,649,0.044182621502209134,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_Small_620.npy,False,0.18573998,50_Or_021_35.652627__-0.592862_06.2022,680,0,1,30,650,0.04411764705882353,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_Small_1423.npy,False,0.18573998,50_Or_020_35.652627__-0.592862_03.2021,681,0,1,30,651,0.04405286343612335,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1519.npy,False,0.18566984,50_Or_035__35.649109__-0.611845_03.2021,682,0,1,30,652,0.04398826979472141,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_MediumSmall_225.npy,False,0.18566929,50_Or_035__35.649109__-0.611845_03.2021,683,0,1,30,653,0.043923865300146414,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_Small_616.npy,False,0.18556973,50_Or_021_35.652627__-0.592862_06.2022,684,0,1,30,654,0.043859649122807015,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_Small_1427.npy,False,0.18556973,50_Or_020_35.652627__-0.592862_03.2021,685,0,1,30,655,0.043795620437956206,20,5,0.8
50_Or_047__35.675778__-0.670871_03.2025_Small_541.npy,False,0.18548675,50_Or_047__35.675778__-0.670871_03.2025,686,0,1,30,656,0.043731778425655975,20,5,0.8
50_Or_003_35.654030__-0.565647_03.2021_Small_2049.npy,False,0.18521035,50_Or_003_35.654030__-0.565647_03.2021,687,0,1,30,657,0.043668122270742356,20,5,0.8
50_Or_016_35.653454__-0.602122_04.2023_Small_2142.npy,False,0.18510248,50_Or_016_35.653454__-0.602122_04.2023,688,0,1,30,658,0.0436046511627907,20,5,0.8
50_Or_079__35.819171__-0.468544_03.2025_MediumStandard_81.npy,False,0.1850932,50_Or_079__35.819171__-0.468544_03.2025,689,0,1,30,659,0.04354136429608128,20,5,0.8
50_Or_003_35.654030__-0.565647_03.2021_Small_2036.npy,False,0.18484876,50_Or_003_35.654030__-0.565647_03.2021,690,0,1,30,660,0.043478260869565216,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_Small_1425.npy,False,0.18482798,50_Or_020_35.652627__-0.592862_03.2021,691,0,1,30,661,0.04341534008683068,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_Small_618.npy,False,0.18482798,50_Or_021_35.652627__-0.592862_06.2022,692,0,1,30,662,0.04335260115606936,20,5,0.8
50_Or_004_35.654030__-0.565647_01.2022_Small_1792.npy,False,0.1848214,50_Or_004_35.654030__-0.565647_01.2022,693,0,1,30,663,0.04329004329004329,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1521.npy,False,0.18462737,50_Or_035__35.649109__-0.611845_03.2021,694,0,1,30,664,0.043227665706051875,20,5,0.8
50_Or_040__35.635027__-0.595208_06.2022_Small_1454.npy,False,0.18462276,50_Or_040__35.635027__-0.595208_06.2022,695,0,1,30,665,0.04316546762589928,20,5,0.8
50_Or_098__35.913750__0.147933__11.2021_Small_1844.npy,False,0.1845362,50_Or_098__35.913750__0.147933__11.2021,696,0,1,30,666,0.04310344827586207,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1474.npy,False,0.18447801,50_Or_035__35.649109__-0.611845_03.2021,697,0,1,30,667,0.043041606886657105,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1468.npy,False,0.18343823,50_Or_035__35.649109__-0.611845_03.2021,698,0,1,30,668,0.04297994269340974,20,5,0.8
50_Or_004_35.654030__-0.565647_01.2022_Small_1769.npy,False,0.18288147,50_Or_004_35.654030__-0.565647_01.2022,699,0,1,30,669,0.04291845493562232,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_Small_637.npy,False,0.18280359,50_Or_021_35.652627__-0.592862_06.2022,700,0,1,30,670,0.04285714285714286,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_Small_1433.npy,False,0.18280359,50_Or_020_35.652627__-0.592862_03.2021,701,0,1,30,671,0.042796005706134094,20,5,0.8
50_Or_003_35.654030__-0.565647_03.2021_Small_2038.npy,False,0.18273234,50_Or_003_35.654030__-0.565647_03.2021,702,0,1,30,672,0.042735042735042736,20,5,0.8
50_Or_019_35.652627__-0.592862_06.2020_Small_2170.npy,False,0.18261626,50_Or_019_35.652627__-0.592862_06.2020,703,0,1,30,673,0.04267425320056899,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1509.npy,False,0.18260714,50_Or_035__35.649109__-0.611845_03.2021,704,0,1,30,674,0.04261363636363636,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1495.npy,False,0.18250261,50_Or_035__35.649109__-0.611845_03.2021,705,0,1,30,675,0.0425531914893617,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_Small_633.npy,False,0.1822454,50_Or_021_35.652627__-0.592862_06.2022,706,0,1,30,676,0.042492917847025496,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_Small_1409.npy,False,0.1822454,50_Or_020_35.652627__-0.592862_03.2021,707,0,1,30,677,0.042432814710042434,20,5,0.8
50_Or_031_35.641030__-0.594670_03.2021_Small_1011.npy,False,0.18201783,50_Or_031_35.641030__-0.594670_03.2021,708,0,1,30,678,0.0423728813559322,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_Small_612.npy,False,0.18195562,50_Or_021_35.652627__-0.592862_06.2022,709,0,1,30,679,0.04231311706629055,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_Small_1431.npy,False,0.18193498,50_Or_020_35.652627__-0.592862_03.2021,710,0,1,30,680,0.04225352112676056,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_Small_2121.npy,False,0.18189666,50_Or_025_35.651734__-0.595641_06.2020,711,0,1,30,681,0.04219409282700422,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_Small_2106.npy,False,0.18158068,50_Or_025_35.651734__-0.595641_06.2020,712,0,1,30,682,0.042134831460674156,20,5,0.8
50_Or_098__35.913750__0.147933__11.2021_Small_1842.npy,False,0.18135086,50_Or_098__35.913750__0.147933__11.2021,713,0,1,30,683,0.04207573632538569,20,5,0.8
50_Or_015_35.653454__-0.602122_03.2021_Small_1764.npy,False,0.18119872,50_Or_015_35.653454__-0.602122_03.2021,714,0,1,30,684,0.04201680672268908,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_Small_2115.npy,False,0.18086162,50_Or_025_35.651734__-0.595641_06.2020,715,0,1,30,685,0.04195804195804196,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1518.npy,False,0.18083085,50_Or_035__35.649109__-0.611845_03.2021,716,0,1,30,686,0.04189944134078212,20,5,0.8
50_Or_069__35.715136__-0.480888_01.2022_Small_1821.npy,False,0.18076861,50_Or_069__35.715136__-0.480888_01.2022,717,0,1,30,687,0.04184100418410042,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_MediumSmall_306.npy,False,0.18062484,50_Or_025_35.651734__-0.595641_06.2020,718,0,1,30,688,0.04178272980501393,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1487.npy,False,0.18025073,50_Or_035__35.649109__-0.611845_03.2021,719,0,1,30,689,0.04172461752433936,20,5,0.8
50_Or_015_35.653454__-0.602122_03.2021_Small_1762.npy,False,0.17973109,50_Or_015_35.653454__-0.602122_03.2021,720,0,1,30,690,0.041666666666666664,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1492.npy,False,0.17945164,50_Or_035__35.649109__-0.611845_03.2021,721,0,1,30,691,0.04160887656033287,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1514.npy,False,0.17922227,50_Or_035__35.649109__-0.611845_03.2021,722,0,1,30,692,0.04155124653739612,20,5,0.8
50_Or_005_35.658681__-0.534745_03.2021_Small_944.npy,False,0.179147,50_Or_005_35.658681__-0.534745_03.2021,723,0,1,30,693,0.04149377593360996,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_MediumSmall_305.npy,False,0.17879295,50_Or_025_35.651734__-0.595641_06.2020,724,0,1,30,694,0.04143646408839779,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_Small_2097.npy,False,0.17868571,50_Or_025_35.651734__-0.595641_06.2020,725,0,1,30,695,0.041379310344827586,20,5,0.8
50_Or_005_35.658681__-0.534745_03.2021_Small_937.npy,False,0.17856768,50_Or_005_35.658681__-0.534745_03.2021,726,0,1,30,696,0.04132231404958678,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1504.npy,False,0.17844954,50_Or_035__35.649109__-0.611845_03.2021,727,0,1,30,697,0.04126547455295736,20,5,0.8
50_Or_005_35.658681__-0.534745_03.2021_Small_940.npy,False,0.17807718,50_Or_005_35.658681__-0.534745_03.2021,728,0,1,30,698,0.04120879120879121,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1478.npy,False,0.17801084,50_Or_035__35.649109__-0.611845_03.2021,729,0,1,30,699,0.0411522633744856,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_Small_2096.npy,False,0.1779221,50_Or_025_35.651734__-0.595641_06.2020,730,0,1,30,700,0.0410958904109589,20,5,0.8
50_Or_003_35.654030__-0.565647_03.2021_Small_2055.npy,False,0.17782062,50_Or_003_35.654030__-0.565647_03.2021,731,0,1,30,701,0.04103967168262654,20,5,0.8
50_Or_003_35.654030__-0.565647_03.2021_Small_2035.npy,False,0.17750299,50_Or_003_35.654030__-0.565647_03.2021,732,0,1,30,702,0.040983606557377046,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1490.npy,False,0.17737609,50_Or_035__35.649109__-0.611845_03.2021,733,0,1,30,703,0.040927694406548434,20,5,0.8
